ID,RA (core),DEC (core),RA (centroid),DEC (centroid),FLUX,Core frac,BMAJ,BMIN,PA,SIZE,CLASS,SELECTION,x,y
6068336,-0.6199705,-29.47358131,-0.6199705,-29.47358131,9.51e-06,-0.0,0.414,0.156,-36.642,2,3,1,3248,3160
12653343,-0.07978144,-29.55949783,-0.07978144,-29.55949783,3.88511e-06,-0.0,0.938,0.359,69.63,2,3,1,446,2657
19400604,-0.56428879,-29.61379051,-0.56428879,-29.61379051,5.85355e-05,-0.0,1.091,0.42,-16.882,2,3,1,2955,2326
19767057,-0.49158815,-29.60418129,-0.49158815,-29.60418129,1.29166e-05,-0.0,2.727,1.042,-55.856,2,3,1,2579,2385
4938075,-0.11150678,-29.57211876,-0.11150678,-29.57211876,4.68248e-06,-0.0,0.847,0.323,-12.251,2,3,1,610,2581
10136773,-0.0472168,-29.44511414,-0.0472168,-29.44511414,1.79304e-05,-0.0,1.159,0.442,-2.044,2,3,1,277,3338
8535814,-0.66935861,-29.83166313,-0.66935861,-29.83166313,1.89002e-05,-0.0,0.9,0.339,34.446,2,3,1,3492,1025
28457674,-0.40633214,-29.56280899,-0.40633214,-29.56280899,8.59433e-06,-0.0,0.967,0.365,-75.175,2,3,1,2138,2633
20386926,-0.57195336,-29.76087952,-0.57195336,-29.76087952,1.30354e-05,-0.0,1.155,0.434,-76.942,2,3,1,2991,1450
23879847,-0.53514087,-29.51923561,-0.53514087,-29.51923561,3.51256e-06,-0.0,0.56,0.213,26.589,2,3,1,2807,2890
26366430,-0.42948276,-29.78104591,-0.42948276,-29.78104591,1.51646e-05,-0.0,1.178,0.449,20.739,2,3,1,2253,1333
32823444,-0.6468643,-29.72987175,-0.6468643,-29.72987175,4.31473e-06,-0.0,0.327,0.123,-14.894,2,3,1,3379,1632
9972877,-0.60144669,-29.44641876,-0.60144669,-29.44641876,7.60432e-06,-0.0,0.746,0.283,-4.872,2,3,1,3153,3322
33081115,-0.60056442,-29.69465637,-0.60056442,-29.69465637,1.17127e-05,-0.0,0.807,0.308,-57.222,2,3,1,3141,1844
12802341,-0.27131799,-29.71826172,-0.27131799,-29.71826172,4.482e-06,-0.0,0.471,0.177,-80.548,2,3,1,1436,1709
36251670,-0.65745038,-29.92084503,-0.65745038,-29.92084503,4.95063e-05,-0.0,2.38,0.899,-68.033,2,3,1,3427,494
19269595,-0.06559166,-29.77757645,-0.06559166,-29.77757645,1.57737e-05,-0.0,0.848,0.319,-67.486,2,3,1,372,1358
9712520,-0.17758629,-29.90116882,-0.17758629,-29.90116882,5.54174e-06,-0.0,1.273,0.484,26.82,2,3,1,950,621
9429139,-0.59018075,-29.51833153,-0.59018075,-29.51833153,3.48505e-05,-0.0,1.768,0.68,-44.374,2,3,1,3092,2894
32481329,-0.14581963,-29.59104729,-0.14581963,-29.59104729,4.71736e-06,-0.0,0.977,0.37,54.447,2,3,1,788,2468
32693749,-0.34355563,-29.76531982,-0.34355563,-29.76531982,4.85353e-05,-0.0,4.166,1.564,41.43,2,3,1,1809,1428
35477627,-0.14666395,-29.71601486,-0.14666395,-29.71601486,7.68364e-06,-0.0,0.359,0.135,-27.48,2,3,1,791,1724
23292938,-0.09271391,-29.62743187,-0.09271391,-29.62743187,1.15185e-05,-0.0,0.757,0.291,73.469,2,3,1,513,2252
11733006,-0.26447812,-29.70344543,-0.26447812,-29.70344543,6.04382e-06,-0.0,0.805,0.308,26.806,2,3,1,1401,1798
4051259,-0.41467783,-29.73112297,-0.41467783,-29.73112297,7.97634e-06,-0.0,0.281,0.106,-47.98,2,3,1,2178,1631
20113469,-0.00793779,-29.55129623,-0.00793779,-29.55129623,1.51517e-05,-0.0,1.341,0.506,84.828,2,3,1,74,2706
22995757,-0.26037124,-29.56662178,-0.26037124,-29.56662178,3.28232e-06,-0.0,0.625,0.24,48.319,2,3,1,1382,2613
19019519,-0.58387101,-29.45063782,-0.58387101,-29.45063782,5.51028e-06,-0.0,0.386,0.149,-25.77,2,3,1,3062,3298
12793442,-0.05727065,-29.46145821,-0.05727065,-29.46145821,3.28791e-06,-0.0,0.703,0.27,-45.826,2,3,1,330,3241
7553699,-0.15922908,-29.51638222,-0.15922908,-29.51638222,4.58012e-06,-0.0,0.439,0.169,-66.691,2,3,1,858,2913
18039238,-0.64311022,-29.81445503,-0.64311022,-29.81445503,6.07993e-06,-0.0,1.529,0.584,49.62,2,3,1,3357,1129
8959949,-0.31879064,-29.87533379,-0.31879064,-29.87533379,4.09753e-06,-0.0,0.91,0.348,66.009,2,3,1,1679,773
35168898,-0.13062043,-29.54714775,-0.13062043,-29.54714775,4.46339e-06,-0.0,0.496,0.187,77.476,2,3,1,710,2730
2356337,-0.24171527,-29.88106155,-0.24171527,-29.88106155,1.87253e-05,-0.0,1.668,0.626,-43.145,2,3,1,1281,740
16528726,-0.12708129,-29.48865128,-0.12708129,-29.48865128,8.85916e-06,-0.0,1.359,0.51,50.561,2,3,1,692,3079
21892764,-0.378391,-29.87897873,-0.378391,-29.87897873,6.15947e-06,-0.0,0.71,0.271,29.094,2,3,1,1987,750
1711458,-0.62469965,-29.5617485,-0.62469965,-29.5617485,4.18669e-05,-0.0,1.14,0.429,29.683,2,3,1,3270,2635
14581265,-0.62641281,-29.86979485,-0.62641281,-29.86979485,5.07796e-06,-0.0,0.6,0.23,-53.514,2,3,1,3269,799
20009699,-0.39037222,-29.86155128,-0.39037222,-29.86155128,5.26957e-06,-0.0,0.869,0.334,36.634,2,3,1,2049,854
29028628,-0.10994332,-29.75859261,-0.10994332,-29.75859261,3.74255e-06,-0.0,0.569,0.215,-28.883,2,3,1,601,1470
7219340,-0.44081613,-29.67168617,-0.44081613,-29.67168617,2.87864e-06,-0.0,0.727,0.278,-17.785,2,3,1,2314,1984
7228739,-0.23383108,-29.71941948,-0.23383108,-29.71941948,1.72325e-05,-0.0,1.006,0.386,-87.087,2,3,1,1242,1703
16187329,-0.0286288,-29.57486725,-0.0286288,-29.57486725,8.14849e-06,-0.0,0.734,0.278,-66.54,2,3,1,181,2565
9478255,-0.30572671,-29.54071808,-0.30572671,-29.54071808,1.00451e-05,-0.0,1.404,0.532,-67.267,2,3,1,1617,2767
18213656,-0.4418318,-29.56781387,-0.4418318,-29.56781387,2.06451e-05,-0.0,1.319,0.506,-73.25,2,3,1,2322,2603
6388873,-0.58875829,-29.86510277,-0.58875829,-29.86510277,6.36906e-06,-0.0,0.342,0.129,44.946,2,3,1,3074,828
4974832,-0.37383655,-29.62822723,-0.37383655,-29.62822723,1.32671e-05,-0.0,0.776,0.295,0.028,2,3,1,1969,2244
27702468,-0.48605901,-29.44158173,-0.48605901,-29.44158173,3.61612e-06,-0.0,0.473,0.181,25.7,2,3,1,2554,3354
24845807,-0.60470861,-29.61195183,-0.60470861,-29.61195183,4.89607e-06,-0.0,0.981,0.377,82.277,2,3,1,3165,2336
11494982,-0.44452977,-29.58543396,-0.44452977,-29.58543396,1.33355e-05,-0.0,1.953,0.738,30.249,2,3,1,2336,2498
25063593,-0.50439835,-29.4280529,-0.50439835,-29.4280529,3.07406e-06,-0.0,0.323,0.122,-0.462,2,3,1,2650,3434
16979536,-0.1642109,-29.92635727,-0.1642109,-29.92635727,8.081e-06,-0.0,0.824,0.305,67.701,2,3,1,880,471
29029809,-0.64710557,-29.70916557,-0.64710557,-29.70916557,1.19224e-05,-0.0,0.795,0.294,58.897,2,3,1,3381,1756
9443733,-0.428808,-29.43016434,-0.428808,-29.43016434,3.84279e-06,-0.0,0.79,0.289,-78.621,2,3,1,2258,3423
26994950,-0.36927006,-29.66135597,-0.36927006,-29.66135597,3.33895e-06,-0.0,0.618,0.226,-80.646,2,3,1,1944,2047
32458690,-0.24324767,-29.65587616,-0.24324767,-29.65587616,2.60751e-05,-0.0,1.183,0.441,3.948,2,3,1,1292,2081
21352954,-0.42413768,-29.61189651,-0.42413768,-29.61189651,1.0952e-05,-0.0,0.677,0.248,-13.932,2,3,1,2229,2341
8195095,-0.16581729,-29.60191727,-0.16581729,-29.60191727,1.57688e-05,-0.0,0.824,0.306,-34.384,2,3,1,891,2404
31149366,-0.60923529,-29.67593765,-0.60923529,-29.67593765,6.08333e-06,-0.0,0.769,0.288,77.135,2,3,1,3186,1955
33171759,-0.48335981,-29.85443687,-0.48335981,-29.85443687,1.36434e-05,-0.0,0.94,0.345,69.033,2,3,1,2530,894
21328889,-0.52132505,-29.52429008,-0.52132505,-29.52429008,1.45044e-05,-0.0,0.831,0.311,12.562,2,3,1,2735,2861
2700047,-0.0191266,-29.92398071,-0.0191266,-29.92398071,1.61743e-05,-0.0,1.182,0.439,37.764,2,3,1,131,485
2794344,-0.32502064,-29.64575768,-0.32502064,-29.64575768,4.62821e-06,-0.0,0.881,0.326,34.69,2,3,1,1715,2141
30765252,-0.36796752,-29.75780678,-0.36796752,-29.75780678,4.82116e-06,-0.0,0.432,0.158,-80.349,2,3,1,1936,1472
19801569,-0.12819606,-29.75609589,-0.12819606,-29.75609589,4.16885e-06,-0.0,0.69,0.253,3.624,2,3,1,696,1485
36085205,-0.48190525,-29.91637802,-0.48190525,-29.91637802,1.53232e-05,-0.0,1.253,0.469,-74.437,2,3,1,2521,525
33356216,-0.58906734,-29.5841732,-0.58906734,-29.5841732,1.26702e-05,-0.0,1.221,0.448,-26.448,2,3,1,3084,2502
22758355,-0.36298659,-29.83441544,-0.36298659,-29.83441544,3.25271e-06,-0.0,0.573,0.211,88.229,2,3,1,1908,1016
31495641,-0.04734496,-29.76630211,-0.04734496,-29.76630211,3.64842e-06,-0.0,0.516,0.192,59.541,2,3,1,277,1425
14179437,-0.39200747,-29.52555656,-0.39200747,-29.52555656,5.41848e-06,-0.0,1.472,0.537,78.085,2,3,1,2065,2856
21253922,-0.03251637,-29.76632309,-0.03251637,-29.76632309,2.58409e-05,-0.0,1.312,0.487,-38.869,2,3,1,201,1425
21387382,-0.45325333,-29.90964508,-0.45325333,-29.90964508,1.1301e-05,-0.0,1.701,0.623,76.551,2,3,1,2373,566
18042073,-0.56439537,-29.63691139,-0.56439537,-29.63691139,1.8714e-05,-0.0,1.091,0.402,80.997,2,3,1,2955,2189
23570434,-0.59357953,-29.92299461,-0.59357953,-29.92299461,6.28699e-06,-0.0,0.801,0.298,30.842,2,3,1,3097,483
35783625,-0.564107,-29.74129677,-0.564107,-29.74129677,4.55077e-06,-0.0,0.231,0.085,23.347,2,3,1,2951,1567
23436677,-0.51028007,-29.45156288,-0.51028007,-29.45156288,1.0693e-05,-0.0,1.512,0.556,37.916,2,3,1,2680,3294
11703498,-0.45554307,-29.9154911,-0.45554307,-29.9154911,7.57951e-06,-0.0,1.295,0.483,11.596,2,3,1,2385,531
10825010,-0.44467881,-29.42489052,-0.44467881,-29.42489052,4.68082e-06,-0.0,0.759,0.281,-7.609,2,3,1,2340,3454
14821204,-0.22943456,-29.62232208,-0.22943456,-29.62232208,3.23766e-06,-0.0,0.781,0.286,71.953,2,3,1,1221,2281
8382375,-0.57566446,-29.58592224,-0.57566446,-29.58592224,7.65757e-06,-0.0,1.137,0.416,79.05,2,3,1,3015,2492
3224626,-0.33577496,-29.91247749,-0.33577496,-29.91247749,1.79183e-05,-0.0,0.648,0.241,-86.482,2,3,1,1766,551
6955375,-0.43568161,-29.82326126,-0.43568161,-29.82326126,5.88613e-06,-0.0,1.277,0.469,-24.943,2,3,1,2284,1081
17068233,-0.18678439,-29.85525894,-0.18678439,-29.85525894,5.02475e-06,-0.0,0.276,0.101,64.547,2,3,1,998,894
15284799,-0.04332111,-29.5589695,-0.04332111,-29.5589695,2.39229e-05,-0.0,1.275,0.469,25.664,2,3,1,257,2660
11517477,-0.13458134,-29.92640686,-0.13458134,-29.92640686,5.02016e-05,-0.0,1.965,0.724,-12.764,2,3,1,727,471
24606049,-0.13517745,-29.86824226,-0.13517745,-29.86824226,1.52861e-05,-0.0,0.595,0.22,32.38,2,3,1,731,817
14799411,-0.55330598,-29.70228767,-0.55330598,-29.70228767,8.98007e-06,-0.0,0.97,0.358,13.975,2,3,1,2896,1799
19939499,-0.2995638,-29.64798546,-0.2995638,-29.64798546,3.78068e-06,-0.0,0.252,0.092,18.65,2,3,1,1584,2128
35331382,-0.07582965,-29.56834984,-0.07582965,-29.56834984,6.45368e-06,-0.0,0.862,0.322,42.932,2,3,1,425,2604
24777184,-0.12049854,-29.58978653,-0.12049854,-29.58978653,8.16195e-06,-0.0,0.935,0.343,46.703,2,3,1,657,2476
2610775,-0.49238557,-29.82563972,-0.49238557,-29.82563972,1.26259e-05,-0.0,0.557,0.203,-14.375,2,3,1,2577,1066
1448661,-0.61581135,-29.78323364,-0.61581135,-29.78323364,1.35312e-05,-0.0,1.261,0.466,-56.605,2,3,1,3217,1315
13564003,-0.48874649,-29.56871033,-0.48874649,-29.56871033,8.0768e-06,-0.0,0.507,0.186,-25.54,2,3,1,2565,2597
14923360,-0.50216186,-29.67815971,-0.50216186,-29.67815971,8.80403e-06,-0.0,0.603,0.223,-71.753,2,3,1,2632,1944
24372465,-0.07977898,-29.6069088,-0.07977898,-29.6069088,6.4693e-06,-0.0,1.068,0.396,22.838,2,3,1,446,2374
25759025,-0.42923099,-29.92483902,-0.42923099,-29.92483902,2.99511e-05,-0.0,0.956,0.352,12.141,2,3,1,2249,476
10868971,-0.34804448,-29.54323387,-0.34804448,-29.54323387,8.43466e-06,-0.0,0.976,0.362,17.715,2,3,1,1836,2751
13772808,-0.05121872,-29.86499786,-0.05121872,-29.86499786,4.5146e-06,-0.0,0.871,0.318,-46.685,2,3,1,297,837
26242996,-0.23618843,-29.55105972,-0.23618843,-29.55105972,9.51506e-06,-0.0,1.309,0.484,30.478,2,3,1,1257,2706
27237284,-0.09034535,-29.7586956,-0.09034535,-29.7586956,8.87839e-06,-0.0,0.784,0.292,77.313,2,3,1,500,1470
26741954,-0.46627742,-29.78795052,-0.46627742,-29.78795052,3.55354e-06,-0.0,0.667,0.249,65.207,2,3,1,2443,1291
10545345,-0.48087135,-29.80576706,-0.48087135,-29.80576706,3.09985e-06,-0.0,0.937,0.351,-28.622,2,3,1,2518,1184
17621959,-0.30345944,-29.66694832,-0.30345944,-29.66694832,4.81433e-06,-0.0,0.869,0.318,74.842,2,3,1,1603,2015
7558629,-0.49685878,-29.76720047,-0.49685878,-29.76720047,5.36399e-06,-0.0,0.787,0.289,-2.094,2,3,1,2602,1414
24516811,-0.09355891,-29.43067169,-0.09355891,-29.43067169,9.72592e-06,-0.0,0.663,0.244,39.136,2,3,1,518,3424
7525680,-0.12130249,-29.89956093,-0.12130249,-29.89956093,2.83129e-05,-0.0,0.96,0.358,67.361,2,3,1,659,631
32350336,-0.31593415,-29.85339355,-0.31593415,-29.85339355,8.05089e-06,-0.0,0.777,0.288,-64.394,2,3,1,1665,904
29238573,-0.12619726,-29.60894394,-0.12619726,-29.60894394,4.53786e-06,-0.0,0.555,0.206,63.422,2,3,1,686,2362
7172321,-0.05676853,-29.51462555,-0.05676853,-29.51462555,1.14034e-05,-0.0,0.556,0.205,66.255,2,3,1,327,2924
10371630,-0.57665217,-29.72138977,-0.57665217,-29.72138977,1.42206e-05,-0.0,1.227,0.459,-15.977,2,3,1,3016,1685
31034086,-0.62019885,-29.4254818,-0.62019885,-29.4254818,6.51431e-06,-0.0,0.5,0.186,-86.668,2,3,1,3251,3447
17349048,-0.19572382,-29.83226776,-0.19572382,-29.83226776,1.02728e-05,-0.0,0.871,0.321,-16.008,2,3,1,1044,1031
28190501,-0.35732886,-29.84370995,-0.35732886,-29.84370995,5.1751e-06,-0.0,0.863,0.315,46.472,2,3,1,1879,961
14827993,-0.07795698,-29.64904404,-0.07795698,-29.64904404,1.51064e-05,-0.0,1.729,0.637,-27.723,2,3,1,436,2123
34515086,-0.42159379,-29.46064186,-0.42159379,-29.46064186,8.55701e-06,-0.0,0.7,0.251,24.445,2,3,1,2219,3242
10807361,-0.61180151,-29.75240326,-0.61180151,-29.75240326,2.35086e-05,-0.0,0.8,0.288,79.502,2,3,1,3197,1499
9691219,-0.39633691,-29.51595306,-0.39633691,-29.51595306,1.06317e-05,-0.0,1.154,0.412,-87.649,2,3,1,2087,2913
25842092,-0.56399453,-29.80512047,-0.56399453,-29.80512047,1.02487e-05,-0.0,0.815,0.292,26.71,2,3,1,2948,1186
10601881,-0.37806535,-29.85163689,-0.37806535,-29.85163689,1.9244e-05,-0.0,0.945,0.341,-48.674,2,3,1,1986,913
20320509,-0.45012179,-29.63785744,-0.45012179,-29.63785744,4.7001e-06,-0.0,0.358,0.127,53.43,2,3,1,2363,2185
29099044,-0.57996929,-29.92634392,-0.57996929,-29.92634392,2.37505e-05,-0.0,0.671,0.239,19.529,2,3,1,3027,464
34433622,-0.21667522,-29.69285393,-0.21667522,-29.69285393,6.19713e-06,-0.0,0.786,0.285,-57.941,2,3,1,1154,1861
33714610,-0.03053598,-29.90868187,-0.03053598,-29.90868187,7.43538e-06,-0.0,0.778,0.282,0.374,2,3,1,190,577
33362442,-0.26918072,-29.51632118,-0.26918072,-29.51632118,1.79795e-05,-0.0,1.57,0.561,71.207,2,3,1,1428,2912
19062209,-0.1853613,-29.56513405,-0.1853613,-29.56513405,5.24084e-06,-0.0,0.885,0.319,-21.848,2,3,1,993,2623
20460671,-0.10388067,-29.52823448,-0.10388067,-29.52823448,1.55086e-05,-0.0,1.048,0.375,-49.137,2,3,1,571,2843
26326400,-0.66576457,-29.84854507,-0.66576457,-29.84854507,5.50784e-06,-0.0,0.294,0.106,-49.573,2,3,1,3473,925
14972363,-0.35720512,-29.43569565,-0.35720512,-29.43569565,6.88033e-06,-0.0,0.48,0.175,15.104,2,3,1,1886,3392
33170198,-0.05009849,-29.72526169,-0.05009849,-29.72526169,5.35275e-06,-0.0,0.361,0.131,60.055,2,3,1,292,1669
20760260,-0.46137559,-29.44645691,-0.46137559,-29.44645691,3.54832e-06,-0.0,0.317,0.114,-44.97,2,3,1,2426,3326
9233854,-0.31837103,-29.88249969,-0.31837103,-29.88249969,1.3001e-05,-0.0,0.727,0.262,-73.019,2,3,1,1677,730
23509111,-0.65117878,-29.43216705,-0.65117878,-29.43216705,3.74841e-06,-0.0,0.501,0.18,-71.766,2,3,1,3411,3406
31149574,-0.02877846,-29.62502289,-0.02877846,-29.62502289,1.79033e-05,-0.0,0.874,0.313,14.569,2,3,1,182,2267
33266484,-0.47806114,-29.7463131,-0.47806114,-29.7463131,1.32078e-05,-0.0,0.482,0.173,-55.451,2,3,1,2505,1539
26769348,-0.59234315,-29.44065094,-0.59234315,-29.44065094,9.63508e-06,-0.0,0.975,0.354,50.829,2,3,1,3106,3357
8741892,-0.07156433,-29.8695755,-0.07156433,-29.8695755,4.23818e-05,-0.0,2.425,0.869,-11.388,2,3,1,402,809
3945565,-0.33915469,-29.6678772,-0.33915469,-29.6678772,1.33536e-05,-0.0,1.119,0.399,45.853,2,3,1,1788,2009
6951601,-0.14532188,-29.80737495,-0.14532188,-29.80737495,4.49781e-06,-0.0,0.385,0.139,41.541,2,3,1,784,1180
7939763,-0.54685372,-29.65223694,-0.54685372,-29.65223694,1.63876e-05,-0.0,1.352,0.488,-54.465,2,3,1,2864,2098
25476967,-0.64968431,-29.91025543,-0.64968431,-29.91025543,6.42558e-06,-0.0,0.527,0.19,-66.943,2,3,1,3388,558
21812899,-0.5489282,-29.76567268,-0.5489282,-29.76567268,5.09538e-06,-0.0,0.762,0.277,2.98,2,3,1,2871,1422
35899474,-0.17443316,-29.6458149,-0.17443316,-29.6458149,1.87489e-05,-0.0,0.855,0.31,75.179,2,3,1,936,2142
9844219,-0.16212322,-29.41312027,-0.16212322,-29.41312027,7.99527e-06,-0.0,1.123,0.4,-57.041,2,3,1,874,3528
23117716,-0.60039365,-29.72355652,-0.60039365,-29.72355652,8.44148e-06,-0.0,1.76,0.63,-60.9,2,3,1,3139,1671
29110644,-0.0787332,-29.80912781,-0.0787332,-29.80912781,2.84505e-05,-0.0,1.014,0.362,-84.179,2,3,1,440,1170
34900070,-0.34035861,-29.78424835,-0.34035861,-29.78424835,3.79884e-06,-0.0,1.533,0.551,23.225,2,3,1,1792,1315
21985095,-0.64746135,-29.45026016,-0.64746135,-29.45026016,5.94135e-06,-0.0,0.92,0.332,-54.766,2,3,1,3391,3298
5685843,-0.41658083,-29.80074883,-0.41658083,-29.80074883,4.82039e-06,-0.0,0.754,0.27,-20.397,2,3,1,2186,1216
28651737,-0.2717571,-29.9330349,-0.2717571,-29.9330349,2.1985e-05,-0.0,0.801,0.287,2.19,2,3,1,1436,430
35036634,-0.31170532,-29.42975998,-0.31170532,-29.42975998,3.43601e-06,-0.0,0.9,0.327,-46.728,2,3,1,1650,3428
16388517,-0.60488331,-29.51932907,-0.60488331,-29.51932907,1.33313e-05,-0.0,0.803,0.292,63.79,2,3,1,3168,2888
22168983,-0.49524808,-29.87169266,-0.49524808,-29.87169266,5.40105e-06,-0.0,1.614,0.574,-10.409,2,3,1,2591,791
36358738,-0.62479573,-29.77179146,-0.62479573,-29.77179146,8.50838e-06,-0.0,1.096,0.394,6.959,2,3,1,3264,1383
14372347,-0.26194143,-29.77470207,-0.26194143,-29.77470207,1.35974e-05,-0.0,0.672,0.244,-50.2,2,3,1,1387,1373
34687918,-0.59867966,-29.93857765,-0.59867966,-29.93857765,1.72289e-05,-0.0,1.444,0.52,-57.841,2,3,1,3123,390
9834044,-0.02859461,-29.91516876,-0.02859461,-29.91516876,1.60385e-05,-0.0,0.788,0.281,67.136,2,3,1,180,538
29450193,-0.27646935,-29.79288101,-0.27646935,-29.79288101,6.7502e-06,-0.0,1.337,0.476,16.731,2,3,1,1462,1265
3967065,-0.26459569,-29.65766525,-0.26459569,-29.65766525,1.21802e-05,-0.0,0.961,0.35,20.673,2,3,1,1402,2070
32630425,-0.24923317,-29.72293472,-0.24923317,-29.72293472,1.64268e-05,-0.0,0.938,0.338,86.21,2,3,1,1322,1682
16512893,-0.25448057,-29.43172455,-0.25448057,-29.43172455,1.81871e-05,-0.0,0.442,0.158,62.539,2,3,1,1353,3417
27128694,-0.65700305,-29.91701698,-0.65700305,-29.91701698,7.25457e-06,-0.0,0.625,0.223,-11.53,2,3,1,3425,517
34497780,-0.30045775,-29.77674103,-0.30045775,-29.77674103,4.04283e-06,-0.0,0.525,0.188,-60.955,2,3,1,1586,1361
35911766,-0.59871012,-29.51776505,-0.59871012,-29.51776505,1.18668e-05,-0.0,2.887,1.035,8.214,2,3,1,3136,2897
22220610,-0.35668871,-29.55518341,-0.35668871,-29.55518341,5.01897e-06,-0.0,0.656,0.239,18.909,2,3,1,1881,2680
2868780,-0.08593672,-29.91263008,-0.08593672,-29.91263008,1.45769e-05,-0.0,1.946,0.692,-71.606,2,3,1,476,553
4177741,-0.16635075,-29.85742569,-0.16635075,-29.85742569,7.75479e-06,-0.0,1.924,0.688,-13.606,2,3,1,892,881
2770316,-0.04540746,-29.45053864,-0.04540746,-29.45053864,4.39603e-06,-0.0,0.235,0.086,-3.119,2,3,1,268,3306
7898439,-0.29940203,-29.71147728,-0.29940203,-29.71147728,6.83823e-06,-0.0,1.101,0.396,-69.569,2,3,1,1582,1749
23556569,-0.07235432,-29.73335838,-0.07235432,-29.73335838,9.12585e-06,-0.0,0.74,0.268,58.235,2,3,1,407,1621
33729074,-0.14514849,-29.45848656,-0.14514849,-29.45848656,8.37733e-06,-0.0,1.106,0.4,47.631,2,3,1,785,3258
26272868,-0.3880271,-29.75113869,-0.3880271,-29.75113869,8.12707e-05,-0.0,1.976,0.715,88.97,2,3,1,2040,1512
11139705,-0.175427,-29.53578568,-0.175427,-29.53578568,2.11762e-05,-0.0,1.014,0.364,46.287,2,3,1,942,2797
17045947,-0.13500576,-29.92138672,-0.13500576,-29.92138672,6.53926e-06,-0.0,1.12,0.4,-5.347,2,3,1,730,500
31822283,-0.64441043,-29.85940552,-0.64441043,-29.85940552,5.52059e-06,-0.0,1.048,0.377,6.861,2,3,1,3362,861
29373019,-0.51424885,-29.64510918,-0.51424885,-29.64510918,2.18684e-05,-0.0,1.243,0.444,-47.85,2,3,1,2695,2141
30042524,-0.47321939,-29.5668087,-0.47321939,-29.5668087,1.28056e-05,-0.0,0.811,0.292,-61.202,2,3,1,2485,2608
34111570,-0.19783184,-29.61318398,-0.19783184,-29.61318398,1.09129e-05,-0.0,1.152,0.407,27.667,2,3,1,1057,2336
31751738,-0.532592,-29.74106216,-0.532592,-29.74106216,8.69392e-06,-0.0,0.581,0.205,-25.757,2,3,1,2788,1569
17276483,-0.44839618,-29.714571,-0.44839618,-29.714571,7.32129e-06,-0.0,0.62,0.217,16.657,2,3,1,2353,1728
29148402,-0.33290482,-29.65384102,-0.33290482,-29.65384102,3.19137e-06,-0.0,0.419,0.145,-23.49,2,3,1,1756,2092
30054271,-0.37634623,-29.45200348,-0.37634623,-29.45200348,5.22278e-06,-0.0,0.449,0.158,49.247,2,3,1,1985,3294
22645103,-0.49702182,-29.90095901,-0.49702182,-29.90095901,5.34418e-05,-0.0,1.118,0.389,78.438,2,3,1,2599,617
3943519,-0.45872176,-29.87043762,-0.45872176,-29.87043762,3.12386e-05,-0.0,2.355,0.817,24.819,2,3,1,2402,800
11105662,-0.4272418,-29.47343826,-0.4272418,-29.47343826,8.68238e-06,-0.0,1.003,0.346,63.233,2,3,1,2248,3165
5852810,-0.42633879,-29.51989937,-0.42633879,-29.51989937,3.37198e-06,-0.0,0.837,0.292,-17.037,2,3,1,2243,2889
29156987,-0.02126786,-29.90794563,-0.02126786,-29.90794563,1.37529e-05,-0.0,1.128,0.396,-77.085,2,3,1,142,581
20826228,-0.13915093,-29.86019707,-0.13915093,-29.86019707,1.12665e-05,-0.0,0.776,0.27,-5.501,2,3,1,751,865
26042361,-0.4918555,-29.61746216,-0.4918555,-29.61746216,5.58137e-06,-0.0,0.479,0.167,66.125,2,3,1,2580,2306
1516430,-0.11770164,-29.87939453,-0.11770164,-29.87939453,2.63979e-05,-0.0,1.398,0.484,-49.732,2,3,1,641,751
28769461,-0.66695857,-29.5082798,-0.66695857,-29.5082798,5.45075e-06,-0.0,0.475,0.165,-54.653,2,3,1,3491,2952
18364960,-0.53060764,-29.70122147,-0.53060764,-29.70122147,1.33011e-05,-0.0,2.777,0.96,-68.283,2,3,1,2778,1806
21731988,-0.08597314,-29.82845879,-0.08597314,-29.82845879,4.64584e-06,-0.0,0.892,0.316,26.307,2,3,1,477,1054
9414272,-0.50976604,-29.51708031,-0.50976604,-29.51708031,6.97497e-06,-0.0,1.483,0.525,55.692,2,3,1,2675,2904
31057153,-0.16470046,-29.52168274,-0.16470046,-29.52168274,1.18767e-05,-0.0,1.651,0.582,39.925,2,3,1,886,2882
14955550,-0.34917843,-29.8658123,-0.34917843,-29.8658123,7.65302e-06,-0.0,0.652,0.225,-3.006,2,3,1,1837,829
18085173,-0.57782775,-29.49336433,-0.57782775,-29.49336433,1.53757e-05,-0.0,0.863,0.305,-70.514,2,3,1,3029,3043
30068258,-0.01726816,-29.6741333,-0.01726816,-29.6741333,3.42211e-05,-0.0,1.405,0.488,13.339,2,3,1,122,1974
28703813,-0.00503319,-29.52467537,-0.00503319,-29.52467537,2.20881e-05,-0.0,1.161,0.406,57.098,2,3,1,59,2864
2827949,-0.15757635,-29.71823692,-0.15757635,-29.71823692,7.53433e-06,-0.0,0.795,0.28,-32.114,2,3,1,848,1711
5896859,-0.47072777,-29.86779594,-0.47072777,-29.86779594,1.85985e-05,-0.0,0.976,0.344,-82.097,2,3,1,2464,815
30124385,-0.48489404,-29.44386101,-0.48489404,-29.44386101,2.21648e-05,-0.0,0.835,0.296,-68.738,2,3,1,2548,3341
14757374,-0.03196767,-29.46560287,-0.03196767,-29.46560287,1.63019e-05,-0.0,1.37,0.482,-40.563,2,3,1,198,3216
